-8.4553301028875	-0.968304744340091	-1.84373883611394	14.4529982491603	67.9301604671439	10.2416926382863
-3.891727030244	        2.92871440587484	-6.38632103826651	6.0261375886358  	60.5135898447314	10.1490044800873
6.05839438674845	7.32067474847985	3.71294292271199	-1.92434314552679	52.8209772346395	3.97637562416164
1.61295855553272	3.5822142308096	        2.51447181329452	6.09699663539542	57.5739008482761	14.8149014069342
2.3353588903779	        18.1119368227014	8.60491103632363	10.6351744903883	46.5982730181264	4.17596194873931
6.01048483532804	20.7866485331849	-4.58387121773309	10.1709925583042	32.9138295023561	-7.43970924805348
6.20248474520343	24.1229018851452	3.23595621560131	11.4643568724467	24.1281652608774	6.62064915811841
-0.219823856050251	28.3395973868567	9.34666462321496	4.1292384641514	        12.0926073555383	-0.810611063855344
18.5543715843631	29.872082436597	        12.0752219699842	-3.56290878664883	5.59431954793393	5.9383915936184
13.9276868511168	36.0222965886888	14.3214673405108	2.28642352101506	10.7874895209706	-5.35752533889071
